Country,Year,Sex,Age,Value
DNK,2015,total,55-59,34265.0
DNK,2015,total,60-64,24460.0
DNK,2015,total,65-69,18724.0
DNK,2015,total,70-74,13539.0
DNK,2015,total,75+,17557.0
DNK,2020,female,0-4,4411.0
DNK,2020,female,5-9,10175.0
DNK,2020,female,10-14,11642.0
DNK,2020,female, 15-19,13697.0
DNK,2020,female,20-24,31215.0
DNK,2020,female,25-29,43257.0
DNK,2020,female,30-34,43796.0
DNK,2020,female,35-39,39564.0
DNK,2020,female,40-44,35179.0
DNK,2020,female,45-49,31571.0
DNK,2020,female,50-54,27341.0
DNK,2020,female,55-59,21571.0
DNK,2020,female,60-64,15998.0
DNK,2020,female,65-69,11856.0
DNK,2020,female,70-74,8513.0
DNK,2020,female,75+,13312.0
DNK,2020,male,0-4,4701.0
DNK,2020,male,5-9,10785.0
DNK,2020,male,10-14,12386.0
DNK,2020,male, 15-19,13557.0
DNK,2020,male,20-24,30154.0
DNK,2020,male,25-29,43321.0
DNK,2020,male,30-34,45531.0
DNK,2020,male,35-39,38902.0
DNK,2020,male,40-44,31753.0
DNK,2020,male,45-49,28644.0
DNK,2020,male,50-54,27854.0
DNK,2020,male,55-59,22801.0
DNK,2020,male,60-64,15860.0
DNK,2020,male,65-69,10815.0
DNK,2020,male,70-74,8403.0
DNK,2020,male,75+,9009.0
DNK,2020,total,0-4,9112.0
DNK,2020,total,5-9,20960.0
DNK,2020,total,10-14,24028.0
DNK,2020,total, 15-19,27254.0
DNK,2020,total,20-24,61369.0
DNK,2020,total,25-29,86578.0
DNK,2020,total,30-34,89327.0
DNK,2020,total,35-39,78466.0
DNK,2020,total,40-44,66932.0
DNK,2020,total,45-49,60215.0
DNK,2020,total,50-54,55195.0
DNK,2020,total,55-59,44372.0
DNK,2020,total,60-64,31858.0
DNK,2020,total,65-69,22671.0
DNK,2020,total,70-74,16916.0
DNK,2020,total,75+,22321.0
DOM,1990,female,0-4,16493.0
DOM,1990,female,5-9,12063.0
DOM,1990,female,10-14,10957.0
DOM,1990,female, 15-19,10680.0
DOM,1990,female,20-24,10129.0
DOM,1990,female,25-29,8777.0
DOM,1990,female,30-34,7915.0
DOM,1990,female,35-39,6820.0
DOM,1990,female,40-44,5504.0
DOM,1990,female,45-49,4492.0
DOM,1990,female,50-54,3444.0
DOM,1990,female,55-59,2596.0
DOM,1990,female,60-64,2285.0
DOM,1990,female,65-69,2011.0
DOM,1990,female,70-74,1769.0
DOM,1990,female,75+,3539.0
DOM,1990,male,0-4,26761.0
DOM,1990,male,5-9,19533.0
DOM,1990,male,10-14,17705.0
DOM,1990,male, 15-19,17539.0
DOM,1990,male,20-24,16939.0
DOM,1990,male,25-29,14897.0
DOM,1990,male,30-34,13291.0
DOM,1990,male,35-39,11298.0
DOM,1990,male,40-44,9071.0
DOM,1990,male,45-49,7545.0
DOM,1990,male,50-54,5865.0
DOM,1990,male,55-59,4519.0
DOM,1990,male,60-64,3976.0
DOM,1990,male,65-69,3499.0
DOM,1990,male,70-74,3080.0
DOM,1990,male,75+,6159.0
DOM,1990,total,0-4,43254.0
DOM,1990,total,5-9,31596.0
DOM,1990,total,10-14,28662.0
DOM,1990,total, 15-19,28219.0
DOM,1990,total,20-24,27068.0
DOM,1990,total,25-29,23674.0
DOM,1990,total,30-34,21206.0
DOM,1990,total,35-39,18118.0
DOM,1990,total,40-44,14575.0
DOM,1990,total,45-49,12037.0
DOM,1990,total,50-54,9309.0
DOM,1990,total,55-59,7115.0
DOM,1990,total,60-64,6261.0
DOM,1990,total,65-69,5510.0
DOM,1990,total,70-74,4849.0
DOM,1990,total,75+,9698.0
DOM,1995,female,0-4,13054.0
DOM,1995,female,5-9,11400.0
DOM,1995,female,10-14,9879.0
DOM,1995,female, 15-19,11685.0
DOM,1995,female,20-24,14182.0
DOM,1995,female,25-29,14329.0
DOM,1995,female,30-34,11591.0
DOM,1995,female,35-39,8953.0
DOM,1995,female,40-44,7457.0
DOM,1995,female,45-49,5208.0
DOM,1995,female,50-54,4052.0
DOM,1995,female,55-59,3119.0
DOM,1995,female,60-64,2418.0
DOM,1995,female,65-69,2094.0
DOM,1995,female,70-74,1768.0
DOM,1995,female,75+,3350.0
DOM,1995,male,0-4,20317.0
DOM,1995,male,5-9,17701.0
DOM,1995,male,10-14,15306.0
DOM,1995,male, 15-19,18404.0
DOM,1995,male,20-24,22756.0
DOM,1995,male,25-29,23340.0
DOM,1995,male,30-34,18676.0
DOM,1995,male,35-39,14229.0
DOM,1995,male,40-44,11788.0
DOM,1995,male,45-49,8395.0
DOM,1995,male,50-54,6623.0
DOM,1995,male,55-59,5212.0
DOM,1995,male,60-64,4040.0
DOM,1995,male,65-69,3500.0
DOM,1995,male,70-74,2958.0
DOM,1995,male,75+,5597.0
DOM,1995,total,0-4,33371.0
DOM,1995,total,5-9,29101.0
DOM,1995,total,10-14,25185.0
DOM,1995,total, 15-19,30089.0
DOM,1995,total,20-24,36938.0
DOM,1995,total,25-29,37669.0
DOM,1995,total,30-34,30267.0
DOM,1995,total,35-39,23182.0
DOM,1995,total,40-44,19245.0
DOM,1995,total,45-49,13603.0
DOM,1995,total,50-54,10675.0
DOM,1995,total,55-59,8331.0
DOM,1995,total,60-64,6458.0
DOM,1995,total,65-69,5594.0
DOM,1995,total,70-74,4726.0
DOM,1995,total,75+,8947.0
DOM,2000,female,0-4,11439.0
DOM,2000,female,5-9,9046.0
DOM,2000,female,10-14,9053.0
DOM,2000,female, 15-19,12271.0
DOM,2000,female,20-24,16809.0
DOM,2000,female,25-29,17817.0
DOM,2000,female,30-34,16148.0
DOM,2000,female,35-39,12213.0
DOM,2000,female,40-44,8607.0
DOM,2000,female,45-49,7084.0
DOM,2000,female,50-54,4491.0
DOM,2000,female,55-59,4273.0
DOM,2000,female,60-64,2914.0
DOM,2000,female,65-69,2239.0
DOM,2000,female,70-74,2088.0
DOM,2000,female,75+,3111.0
DOM,2000,male,0-4,17205.0
DOM,2000,male,5-9,13572.0
DOM,2000,male,10-14,13556.0
DOM,2000,male, 15-19,18682.0
DOM,2000,male,20-24,26075.0
DOM,2000,male,25-29,28061.0
DOM,2000,male,30-34,25163.0
DOM,2000,male,35-39,18759.0
DOM,2000,male,40-44,13153.0
DOM,2000,male,45-49,11038.0
DOM,2000,male,50-54,7101.0
DOM,2000,male,55-59,6906.0
DOM,2000,male,60-64,4711.0
DOM,2000,male,65-69,3620.0
DOM,2000,male,70-74,3377.0
DOM,2000,male,75+,5029.0
DOM,2000,total,0-4,28644.0
DOM,2000,total,5-9,22618.0
DOM,2000,total,10-14,22609.0
DOM,2000,total, 15-19,30953.0
DOM,2000,total,20-24,42884.0
DOM,2000,total,25-29,45878.0
DOM,2000,total,30-34,41311.0
DOM,2000,total,35-39,30972.0
DOM,2000,total,40-44,21760.0
DOM,2000,total,45-49,18122.0
DOM,2000,total,50-54,11592.0
DOM,2000,total,55-59,11179.0
DOM,2000,total,60-64,7625.0
DOM,2000,total,65-69,5859.0
DOM,2000,total,70-74,5465.0
DOM,2000,total,75+,8140.0
DOM,2005,female,0-4,10784.0
DOM,2005,female,5-9,7821.0
DOM,2005,female,10-14,7767.0
DOM,2005,female, 15-19,12054.0
DOM,2005,female,20-24,16435.0
DOM,2005,female,25-29,19412.0
DOM,2005,female,30-34,18395.0
DOM,2005,female,35-39,15808.0
DOM,2005,female,40-44,11225.0
DOM,2005,female,45-49,7838.0
DOM,2005,female,50-54,5950.0
DOM,2005,female,55-59,3946.0
DOM,2005,female,60-64,3324.0
DOM,2005,female,65-69,2133.0
DOM,2005,female,70-74,1654.0
DOM,2005,female,75+,3045.0
DOM,2005,male,0-4,13422.0
DOM,2005,male,5-9,9659.0
DOM,2005,male,10-14,9484.0
DOM,2005,male, 15-19,16149.0
DOM,2005,male,20-24,24822.0
DOM,2005,male,25-29,31032.0
DOM,2005,male,30-34,30814.0
DOM,2005,male,35-39,25865.0
DOM,2005,male,40-44,18027.0
DOM,2005,male,45-49,12647.0
DOM,2005,male,50-54,10061.0
DOM,2005,male,55-59,6757.0
DOM,2005,male,60-64,6097.0
DOM,2005,male,65-69,4165.0
DOM,2005,male,70-74,3339.0
DOM,2005,male,75+,5486.0
DOM,2005,total,0-4,24206.0
DOM,2005,total,5-9,17480.0
DOM,2005,total,10-14,17251.0
DOM,2005,total, 15-19,28203.0
DOM,2005,total,20-24,41257.0
DOM,2005,total,25-29,50444.0
DOM,2005,total,30-34,49209.0
DOM,2005,total,35-39,41673.0
DOM,2005,total,40-44,29252.0
DOM,2005,total,45-49,20485.0
DOM,2005,total,50-54,16011.0
DOM,2005,total,55-59,10703.0
DOM,2005,total,60-64,9421.0
DOM,2005,total,65-69,6298.0
DOM,2005,total,70-74,4993.0
DOM,2005,total,75+,8531.0
DOM,2010,female,0-4,8220.0
DOM,2010,female,5-9,8638.0
DOM,2010,female,10-14,10377.0
DOM,2010,female, 15-19,16062.0
DOM,2010,female,20-24,26783.0
DOM,2010,female,25-29,26603.0
DOM,2010,female,30-34,17580.0
DOM,2010,female,35-39,11854.0
DOM,2010,female,40-44,8666.0
DOM,2010,female,45-49,5898.0
DOM,2010,female,50-54,4673.0
DOM,2010,female,55-59,2961.0
DOM,2010,female,60-64,2648.0
DOM,2010,female,65-69,1578.0
DOM,2010,female,70-74,1276.0
DOM,2010,female,75+,1854.0
DOM,2010,male,0-4,8710.0
DOM,2010,male,5-9,9033.0
DOM,2010,male,10-14,10634.0
DOM,2010,male, 15-19,19384.0
DOM,2010,male,20-24,40010.0
DOM,2010,male,25-29,43824.0
DOM,2010,male,30-34,32063.0
DOM,2010,male,35-39,20927.0
DOM,2010,male,40-44,14818.0
DOM,2010,male,45-49,9984.0
DOM,2010,male,50-54,8562.0
DOM,2010,male,55-59,5438.0
DOM,2010,male,60-64,5585.0
DOM,2010,male,65-69,3784.0
DOM,2010,male,70-74,3283.0
DOM,2010,male,75+,3769.0
DOM,2010,total,0-4,16930.0
DOM,2010,total,5-9,17671.0
DOM,2010,total,10-14,21011.0
DOM,2010,total, 15-19,35446.0
DOM,2010,total,20-24,66793.0
DOM,2010,total,25-29,70427.0
DOM,2010,total,30-34,49643.0
DOM,2010,total,35-39,32781.0
DOM,2010,total,40-44,23484.0
DOM,2010,total,45-49,15882.0
DOM,2010,total,50-54,13235.0
DOM,2010,total,55-59,8399.0
DOM,2010,total,60-64,8233.0
DOM,2010,total,65-69,5362.0
DOM,2010,total,70-74,4559.0
DOM,2010,total,75+,5623.0
DOM,2015,female,0-4,8738.0
DOM,2015,female,5-9,9404.0
DOM,2015,female,10-14,9082.0
DOM,2015,female, 15-19,17638.0
DOM,2015,female,20-24,34678.0
DOM,2015,female,25-29,40901.0
DOM,2015,female,30-34,25578.0
DOM,2015,female,35-39,16656.0
DOM,2015,female,40-44,9829.0
DOM,2015,female,45-49,6123.0
DOM,2015,female,50-54,5580.0
DOM,2015,female,55-59,3243.0
DOM,2015,female,60-64,2936.0
DOM,2015,female,65-69,2351.0
DOM,2015,female,70-74,1266.0
DOM,2015,female,75+,1838.0
DOM,2015,male,0-4,9465.0
DOM,2015,male,5-9,10087.0
DOM,2015,male,10-14,8613.0
DOM,2015,male, 15-19,28809.0
DOM,2015,male,20-24,67368.0
DOM,2015,male,25-29,75015.0
DOM,2015,male,30-34,53748.0
DOM,2015,male,35-39,32073.0
DOM,2015,male,40-44,22205.0
DOM,2015,male,45-49,12881.0
DOM,2015,male,50-54,8606.0
DOM,2015,male,55-59,6943.0
DOM,2015,male,60-64,6526.0
DOM,2015,male,65-69,3682.0
DOM,2015,male,70-74,3449.0
DOM,2015,male,75+,3978.0
DOM,2015,total,0-4,18203.0
DOM,2015,total,5-9,19491.0
DOM,2015,total,10-14,17695.0
DOM,2015,total, 15-19,46447.0
DOM,2015,total,20-24,102046.0
DOM,2015,total,25-29,115916.0
DOM,2015,total,30-34,79326.0
DOM,2015,total,35-39,48729.0
DOM,2015,total,40-44,32034.0
DOM,2015,total,45-49,19004.0
DOM,2015,total,50-54,14186.0
DOM,2015,total,55-59,10186.0
DOM,2015,total,60-64,9462.0
DOM,2015,total,65-69,6033.0
DOM,2015,total,70-74,4715.0
DOM,2015,total,75+,5816.0
DOM,2020,female,0-4,9346.0
DOM,2020,female,5-9,9655.0
DOM,2020,female,10-14,11932.0
DOM,2020,female, 15-19,10972.0
DOM,2020,female,20-24,21708.0
DOM,2020,female,25-29,41820.0
DOM,2020,female,30-34,39892.0
DOM,2020,female,35-39,27818.0
DOM,2020,female,40-44,15437.0
DOM,2020,female,45-49,10974.0
DOM,2020,female,50-54,7504.0
DOM,2020,female,55-59,4458.0
DOM,2020,female,60-64,2859.0
DOM,2020,female,65-69,3175.0
DOM,2020,female,70-74,1335.0
DOM,2020,female,75+,2367.0
DOM,2020,male,0-4,9137.0
DOM,2020,male,5-9,9429.0
DOM,2020,male,10-14,10725.0
DOM,2020,male, 15-19,16207.0
DOM,2020,male,20-24,39787.0
DOM,2020,male,25-29,73295.0
DOM,2020,male,30-34,80189.0
DOM,2020,male,35-39,51070.0
DOM,2020,male,40-44,32803.0
DOM,2020,male,45-49,21555.0
DOM,2020,male,50-54,10870.0
DOM,2020,male,55-59,8673.0
DOM,2020,male,60-64,5921.0
DOM,2020,male,65-69,4722.0
DOM,2020,male,70-74,3368.0
DOM,2020,male,75+,4791.0
DOM,2020,total,0-4,18483.0
DOM,2020,total,5-9,19084.0
DOM,2020,total,10-14,22657.0
DOM,2020,total, 15-19,27179.0
DOM,2020,total,20-24,61495.0
DOM,2020,total,25-29,115115.0
DOM,2020,total,30-34,120081.0
DOM,2020,total,35-39,78888.0
DOM,2020,total,40-44,48240.0
DOM,2020,total,45-49,32529.0
DOM,2020,total,50-54,18374.0
DOM,2020,total,55-59,13131.0
DOM,2020,total,60-64,8780.0
DOM,2020,total,65-69,7897.0
DOM,2020,total,70-74,4703.0
DOM,2020,total,75+,7158.0
DZA,1990,female,0-4,7603.0
DZA,1990,female,5-9,7418.0
DZA,1990,female,10-14,7267.0
DZA,1990,female, 15-19,8375.0
DZA,1990,female,20-24,10876.0
DZA,1990,female,25-29,13084.0
DZA,1990,female,30-34,13119.0
DZA,1990,female,35-39,11244.0
DZA,1990,female,40-44,9344.0
DZA,1990,female,45-49,7967.0
DZA,1990,female,50-54,6844.0
DZA,1990,female,55-59,5836.0
DZA,1990,female,60-64,4795.0
DZA,1990,female,65-69,3754.0
DZA,1990,female,70-74,2815.0
DZA,1990,female,75+,3379.0
DZA,1990,male,0-4,9726.0
DZA,1990,male,5-9,9712.0
DZA,1990,male,10-14,9673.0
DZA,1990,male, 15-19,10378.0
DZA,1990,male,20-24,12966.0
DZA,1990,male,25-29,15090.0
DZA,1990,male,30-34,14932.0
DZA,1990,male,35-39,13215.0
DZA,1990,male,40-44,11083.0
DZA,1990,male,45-49,8870.0
DZA,1990,male,50-54,7540.0
DZA,1990,male,55-59,7058.0
DZA,1990,male,60-64,6142.0
DZA,1990,male,65-69,5226.0
DZA,1990,male,70-74,3920.0
DZA,1990,male,75+,4703.0
DZA,1990,total,0-4,17329.0
DZA,1990,total,5-9,17130.0
DZA,1990,total,10-14,16940.0
DZA,1990,total, 15-19,18753.0
DZA,1990,total,20-24,23842.0
DZA,1990,total,25-29,28174.0
DZA,1990,total,30-34,28051.0
DZA,1990,total,35-39,24459.0
DZA,1990,total,40-44,20427.0
DZA,1990,total,45-49,16837.0
DZA,1990,total,50-54,14384.0
DZA,1990,total,55-59,12894.0
DZA,1990,total,60-64,10937.0
DZA,1990,total,65-69,8980.0
DZA,1990,total,70-74,6735.0
DZA,1990,total,75+,8082.0
DZA,1995,female,0-4,7225.0
DZA,1995,female,5-9,6882.0
DZA,1995,female,10-14,6611.0
DZA,1995,female, 15-19,7644.0
DZA,1995,female,20-24,9976.0
DZA,1995,female,25-29,11865.0
DZA,1995,female,30-34,12087.0
DZA,1995,female,35-39,10706.0
DZA,1995,female,40-44,9289.0
DZA,1995,female,45-49,8419.0
DZA,1995,female,50-54,7337.0
DZA,1995,female,55-59,5925.0
DZA,1995,female,60-64,4667.0
DZA,1995,female,65-69,3678.0
DZA,1995,female,70-74,2743.0
DZA,1995,female,75+,3282.0
DZA,1995,male,0-4,9250.0
DZA,1995,male,5-9,9016.0
DZA,1995,male,10-14,8808.0
DZA,1995,male, 15-19,9481.0
DZA,1995,male,20-24,11904.0
DZA,1995,male,25-29,13695.0
DZA,1995,male,30-34,13776.0
DZA,1995,male,35-39,12593.0
DZA,1995,male,40-44,11027.0
DZA,1995,male,45-49,9383.0
DZA,1995,male,50-54,8089.0
DZA,1995,male,55-59,7173.0
DZA,1995,male,60-64,5983.0
DZA,1995,male,65-69,5123.0
DZA,1995,male,70-74,3822.0
DZA,1995,male,75+,4573.0
DZA,1995,total,0-4,16475.0
DZA,1995,total,5-9,15898.0
DZA,1995,total,10-14,15419.0
DZA,1995,total, 15-19,17125.0
DZA,1995,total,20-24,21880.0
DZA,1995,total,25-29,25560.0
DZA,1995,total,30-34,25863.0
DZA,1995,total,35-39,23299.0
DZA,1995,total,40-44,20316.0
DZA,1995,total,45-49,17802.0
DZA,1995,total,50-54,15426.0
DZA,1995,total,55-59,13098.0
DZA,1995,total,60-64,10650.0
DZA,1995,total,65-69,8801.0
DZA,1995,total,70-74,6565.0
DZA,1995,total,75+,7855.0
DZA,2000,female,0-4,6847.0
DZA,2000,female,5-9,6346.0
DZA,2000,female,10-14,5958.0
DZA,2000,female, 15-19,6916.0
DZA,2000,female,20-24,9078.0
DZA,2000,female,25-29,10648.0
DZA,2000,female,30-34,11060.0
DZA,2000,female,35-39,10168.0
DZA,2000,female,40-44,9232.0
DZA,2000,female,45-49,8867.0
DZA,2000,female,50-54,7824.0
DZA,2000,female,55-59,6013.0
DZA,2000,female,60-64,4538.0
DZA,2000,female,65-69,3600.0
DZA,2000,female,70-74,2671.0
DZA,2000,female,75+,3186.0
DZA,2000,male,0-4,8775.0
DZA,2000,male,5-9,8323.0
DZA,2000,male,10-14,7945.0
DZA,2000,male, 15-19,8585.0
DZA,2000,male,20-24,10845.0
DZA,2000,male,25-29,12305.0
DZA,2000,male,30-34,12617.0
DZA,2000,male,35-39,11972.0
DZA,2000,male,40-44,10970.0
DZA,2000,male,45-49,9891.0
DZA,2000,male,50-54,8634.0
DZA,2000,male,55-59,7285.0
DZA,2000,male,60-64,5824.0
DZA,2000,male,65-69,5021.0
DZA,2000,male,70-74,3724.0
DZA,2000,male,75+,4442.0
DZA,2000,total,0-4,15622.0
DZA,2000,total,5-9,14669.0
DZA,2000,total,10-14,13903.0
DZA,2000,total, 15-19,15501.0
DZA,2000,total,20-24,19923.0
DZA,2000,total,25-29,22953.0
DZA,2000,total,30-34,23677.0
DZA,2000,total,35-39,22140.0
DZA,2000,total,40-44,20202.0
DZA,2000,total,45-49,18758.0
DZA,2000,total,50-54,16458.0
DZA,2000,total,55-59,13298.0
DZA,2000,total,60-64,10362.0
DZA,2000,total,65-69,8621.0
DZA,2000,total,70-74,6395.0
DZA,2000,total,75+,7628.0
DZA,2005,female,0-4,5356.0
DZA,2005,female,5-9,4811.0
DZA,2005,female,10-14,4393.0
DZA,2005,female, 15-19,5124.0
DZA,2005,female,20-24,6775.0
DZA,2005,female,25-29,7813.0
DZA,2005,female,30-34,8320.0
DZA,2005,female,35-39,7973.0
DZA,2005,female,40-44,7828.0
DZA,2005,female,45-49,7706.0
DZA,2005,female,50-54,6875.0
DZA,2005,female,55-59,5048.0
DZA,2005,female,60-64,3650.0
DZA,2005,female,65-69,2916.0
DZA,2005,female,70-74,2150.0
DZA,2005,female,75+,2556.0
DZA,2005,male,0-4,6872.0
DZA,2005,male,5-9,6319.0
DZA,2005,male,10-14,5866.0
DZA,2005,male, 15-19,6369.0
DZA,2005,male,20-24,8105.0
DZA,2005,male,25-29,9040.0
DZA,2005,male,30-34,9493.0
DZA,2005,male,35-39,9398.0
DZA,2005,male,40-44,9312.0
DZA,2005,male,45-49,8607.0
DZA,2005,male,50-54,7598.0
DZA,2005,male,55-59,6124.0
DZA,2005,male,60-64,4689.0
DZA,2005,male,65-69,4070.0
DZA,2005,male,70-74,3002.0
DZA,2005,male,75+,3570.0
DZA,2005,total,0-4,12228.0
DZA,2005,total,5-9,11130.0
DZA,2005,total,10-14,10259.0
DZA,2005,total, 15-19,11493.0
DZA,2005,total,20-24,14880.0
DZA,2005,total,25-29,16853.0
DZA,2005,total,30-34,17813.0
DZA,2005,total,35-39,17371.0
DZA,2005,total,40-44,17140.0
DZA,2005,total,45-49,16313.0
DZA,2005,total,50-54,14473.0
DZA,2005,total,55-59,11172.0
DZA,2005,total,60-64,8339.0
DZA,2005,total,65-69,6986.0
DZA,2005,total,70-74,5152.0
DZA,2005,total,75+,6126.0
DZA,2010,female,0-4,6104.0
DZA,2010,female,5-9,5289.0
DZA,2010,female,10-14,4668.0
DZA,2010,female, 15-19,5477.0
DZA,2010,female,20-24,7307.0
DZA,2010,female,25-29,8247.0
DZA,2010,female,30-34,9036.0
DZA,2010,female,35-39,9110.0
DZA,2010,female,40-44,9126.0
DZA,2010,female,45-49,9766.0
DZA,2010,female,50-54,8795.0
DZA,2010,female,55-59,6191.0
DZA,2010,female,60-64,4286.0
DZA,2010,female,65-69,3449.0
DZA,2010,female,70-74,2527.0
DZA,2010,female,75+,2996.0
DZA,2010,male,0-4,7260.0
DZA,2010,male,5-9,6444.0
DZA,2010,male,10-14,5784.0
DZA,2010,male, 15-19,6304.0
DZA,2010,male,20-24,8082.0
DZA,2010,male,25-29,8812.0
DZA,2010,male,30-34,9525.0
DZA,2010,male,35-39,9925.0
DZA,2010,male,40-44,10036.0
DZA,2010,male,45-49,10058.0
DZA,2010,male,50-54,8960.0
DZA,2010,male,55-59,6948.0
DZA,2010,male,60-64,5107.0
DZA,2010,male,65-69,4478.0
DZA,2010,male,70-74,3283.0
DZA,2010,male,75+,3888.0
DZA,2010,total,0-4,13364.0
DZA,2010,total,5-9,11733.0
DZA,2010,total,10-14,10452.0
DZA,2010,total, 15-19,11781.0
DZA,2010,total,20-24,15389.0
DZA,2010,total,25-29,17059.0
DZA,2010,total,30-34,18561.0
DZA,2010,total,35-39,19035.0
DZA,2010,total,40-44,19162.0
DZA,2010,total,45-49,19824.0
DZA,2010,total,50-54,17755.0
DZA,2010,total,55-59,13139.0
DZA,2010,total,60-64,9393.0
DZA,2010,total,65-69,7927.0
DZA,2010,total,70-74,5810.0
DZA,2010,total,75+,6884.0
DZA,2015,female,0-4,4831.0
DZA,2015,female,5-9,4632.0
DZA,2015,female,10-14,4819.0
DZA,2015,female, 15-19,6302.0
DZA,2015,female,20-24,8623.0
DZA,2015,female,25-29,10639.0
DZA,2015,female,30-34,10180.0
DZA,2015,female,35-39,9678.0
DZA,2015,female,40-44,9511.0
DZA,2015,female,45-49,9803.0
DZA,2015,female,50-54,9709.0
DZA,2015,female,55-59,8061.0
DZA,2015,female,60-64,5672.0
DZA,2015,female,65-69,3740.0
DZA,2015,female,70-74,3001.0
DZA,2015,female,75+,3750.0
DZA,2015,male,0-4,5739.0
DZA,2015,male,5-9,5637.0
DZA,2015,male,10-14,5966.0
DZA,2015,male, 15-19,7246.0
DZA,2015,male,20-24,9526.0
DZA,2015,male,25-29,11354.0
DZA,2015,male,30-34,10718.0
DZA,2015,male,35-39,10532.0
DZA,2015,male,40-44,10449.0
DZA,2015,male,45-49,10087.0
DZA,2015,male,50-54,9879.0
DZA,2015,male,55-59,9037.0
DZA,2015,male,60-64,6748.0
DZA,2015,male,65-69,4850.0
DZA,2015,male,70-74,3892.0
DZA,2015,male,75+,4862.0
DZA,2015,total,0-4,10570.0
DZA,2015,total,5-9,10269.0
DZA,2015,total,10-14,10785.0
DZA,2015,total, 15-19,13548.0
DZA,2015,total,20-24,18149.0
DZA,2015,total,25-29,21993.0
DZA,2015,total,30-34,20898.0
DZA,2015,total,35-39,20210.0
DZA,2015,total,40-44,19960.0
DZA,2015,total,45-49,19890.0
DZA,2015,total,50-54,19588.0
DZA,2015,total,55-59,17098.0
DZA,2015,total,60-64,12420.0
DZA,2015,total,65-69,8590.0
DZA,2015,total,70-74,6893.0
DZA,2015,total,75+,8612.0
DZA,2020,female,0-4,4668.0
DZA,2020,female,5-9,3012.0
DZA,2020,female,10-14,3920.0
DZA,2020,female, 15-19,6281.0
DZA,2020,female,20-24,9165.0
DZA,2020,female,25-29,11509.0
DZA,2020,female,30-34,11990.0
DZA,2020,female,35-39,10260.0
DZA,2020,female,40-44,9634.0
DZA,2020,female,45-49,9828.0
DZA,2020,female,50-54,9463.0
DZA,2020,female,55-59,8661.0
DZA,2020,female,60-64,7194.0
DZA,2020,female,65-69,4830.0
DZA,2020,female,70-74,3190.0
DZA,2020,female,75+,4631.0
DZA,2020,male,0-4,5536.0
DZA,2020,male,5-9,3658.0
DZA,2020,male,10-14,4841.0
DZA,2020,male, 15-19,7201.0
DZA,2020,male,20-24,10100.0
DZA,2020,male,25-29,12249.0
DZA,2020,male,30-34,12591.0
DZA,2020,male,35-39,11136.0
DZA,2020,male,40-44,10556.0
DZA,2020,male,45-49,10084.0
DZA,2020,male,50-54,9601.0
DZA,2020,male,55-59,9684.0
DZA,2020,male,60-64,8538.0
DZA,2020,male,65-69,6249.0
DZA,2020,male,70-74,4128.0
DZA,2020,male,75+,5990.0
DZA,2020,total,0-4,10204.0
DZA,2020,total,5-9,6670.0
DZA,2020,total,10-14,8761.0
DZA,2020,total, 15-19,13482.0
DZA,2020,total,20-24,19265.0
DZA,2020,total,25-29,23758.0
DZA,2020,total,30-34,24581.0
DZA,2020,total,35-39,21396.0
DZA,2020,total,40-44,20190.0
DZA,2020,total,45-49,19912.0
DZA,2020,total,50-54,19064.0
DZA,2020,total,55-59,18345.0
DZA,2020,total,60-64,15732.0
DZA,2020,total,65-69,11079.0
DZA,2020,total,70-74,7318.0
DZA,2020,total,75+,10621.0
ECU,1990,female,0-4,1787.0
ECU,1990,female,5-9,2549.0
ECU,1990,female,10-14,3478.0
ECU,1990,female, 15-19,3800.0
ECU,1990,female,20-24,3798.0
ECU,1990,female,25-29,4131.0
ECU,1990,female,30-34,4380.0
ECU,1990,female,35-39,4135.0
ECU,1990,female,40-44,3342.0
ECU,1990,female,45-49,2335.0
ECU,1990,female,50-54,1770.0
ECU,1990,female,55-59,1317.0
ECU,1990,female,60-64,1110.0
ECU,1990,female,65-69,770.0
ECU,1990,female,70-74,550.0
ECU,1990,female,75+,880.0
ECU,1990,male,0-4,1915.0
ECU,1990,male,5-9,2555.0
ECU,1990,male,10-14,3250.0
ECU,1990,male, 15-19,3301.0
ECU,1990,male,20-24,3001.0
ECU,1990,male,25-29,3253.0
ECU,1990,male,30-34,3741.0
ECU,1990,male,35-39,3955.0
ECU,1990,male,40-44,3446.0
ECU,1990,male,45-49,2597.0
ECU,1990,male,50-54,2133.0
ECU,1990,male,55-59,1628.0
ECU,1990,male,60-64,1311.0
ECU,1990,male,65-69,856.0
ECU,1990,male,70-74,611.0
ECU,1990,male,75+,978.0
ECU,1990,total,0-4,3702.0
ECU,1990,total,5-9,5104.0
ECU,1990,total,10-14,6728.0
ECU,1990,total, 15-19,7101.0
ECU,1990,total,20-24,6799.0
ECU,1990,total,25-29,7384.0
ECU,1990,total,30-34,8121.0
ECU,1990,total,35-39,8090.0
ECU,1990,total,40-44,6788.0
ECU,1990,total,45-49,4932.0
ECU,1990,total,50-54,3903.0
ECU,1990,total,55-59,2945.0
ECU,1990,total,60-64,2421.0
ECU,1990,total,65-69,1626.0
ECU,1990,total,70-74,1161.0
ECU,1990,total,75+,1858.0
ECU,1995,female,0-4,3737.0
ECU,1995,female,5-9,4272.0
ECU,1995,female,10-14,4905.0
ECU,1995,female, 15-19,5138.0
