Country,Year,Type,Category,Displacements,latitude,longitude,event_start,event_end,disp_start,disp_end
LBN,2024,Conflict,Conflict,12,34.13517,35.82201,2024-01-01,2024-12-31,2024-03-26,2024-04-02
LBN,2024,Conflict,Conflict,117,33.399269,35.453529,2024-01-01,2024-12-31,2024-03-26,2024-04-02
LBN,2024,Conflict,Conflict,3,33.909809,35.7225,2024-01-01,2024-12-31,2024-03-26,2024-04-02
LBN,2024,Conflict,Conflict,67,33.638432,35.543652,2024-01-01,2024-12-31,2024-03-26,2024-04-02
LBN,2024,Conflict,Conflict,1,34.138378,36.286228,2024-01-01,2024-12-31,2024-03-26,2024-04-02
LBN,2024,Conflict,Conflict,55,33.839352,35.648811,2024-01-01,2024-12-31,2024-03-26,2024-04-02
LBN,2024,Conflict,Conflict,270,33.890862,35.47794,2024-01-01,2024-12-31,2024-03-26,2024-04-02
UKR,2024,Conflict,Conflict,7,47.477638,36.262272,2024-01-01,2024-12-31,2024-03-26,2024-03-26
ESP,2024,Disaster,Mass Movement,5,39.6134,2.88043,2024-03-26,2024-03-26,2024-03-26,2024-03-26
UKR,2024,Conflict,Conflict,23,49.7188185,29.7922505,2024-01-01,2024-12-31,2024-03-26,2024-03-26
UKR,2024,Conflict,Conflict,561,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-26,2024-03-26
GRC,2024,Disaster,Wildfire,5,38.479568,22.583599,2024-03-26,2024-03-26,2024-03-26,2024-03-26
URY,2024,Disaster,Flood,439,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-26,2024-03-26
RUS,2024,Conflict,Conflict,610,52.40438842857143,42.12204357142856,2024-01-01,2024-01-31,2024-03-26,2024-03-26
BOL,2024,Disaster,Flood,111,-16.28195,-64.128471,2024-03-15,2024-03-15,2024-03-25,2024-04-02
MMR,2024,Conflict,Conflict,700,22.820789,98.005898,2024-01-01,2024-12-31,2024-03-25,2024-04-01
MMR,2024,Conflict,Conflict,1100,20.78562,97.532921,2024-01-01,2024-12-31,2024-03-25,2024-04-01
MMR,2024,Conflict,Conflict,3100,17.18631,97.749931,2024-01-01,2024-12-31,2024-03-25,2024-04-01
MMR,2024,Conflict,Conflict,1200,20.274799,94.736221,2024-01-01,2024-12-31,2024-03-25,2024-04-01
MMR,2024,Conflict,Conflict,600,19.40822,94.100594,2024-01-01,2024-12-31,2024-03-25,2024-04-01
MMR,2024,Conflict,Conflict,9000,24.47151,95.465286,2024-01-01,2024-12-31,2024-03-25,2024-04-01
MMR,2024,Conflict,Conflict,1400,19.40822,94.100594,2024-01-01,2024-12-31,2024-03-25,2024-04-01
MMR,2024,Conflict,Conflict,5200,17.08325,97.333733,2024-01-01,2024-12-31,2024-03-25,2024-04-01
COD,2024,Conflict,Conflict,14760,-3.3120266666666667,27.91434166666667,2024-03-25,2024-03-26,2024-03-25,2024-03-26
KEN,2024,Disaster,Flood,260,-1.26598,36.91695,2024-03-24,2024-03-25,2024-03-25,2024-03-25
KEN,2024,Disaster,Flood,9000,-1.28325,36.817242,2024-03-24,2024-03-25,2024-03-25,2024-03-25
UKR,2024,Conflict,Conflict,3,50.286591,36.95269,2024-01-01,2024-12-31,2024-03-25,2024-03-25
UKR,2024,Conflict,Conflict,7,47.665539,36.265678,2024-01-01,2024-12-31,2024-03-25,2024-03-25
URY,2024,Disaster,Flood,521,-32.958099,-56.053799,2024-03-14,2024-04-05,2024-03-25,2024-03-25
URY,2024,Disaster,Flood,371,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-25,2024-03-25
UKR,2024,Conflict,Conflict,1038,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-25,2024-03-25
MEX,2024,Disaster,Wildfire,374,18.845849,-97.20539633333334,2024-03-24,2024-03-25,2024-03-25,2024-03-25
MOZ,2024,Disaster,Storm,43241,-25.77493225,32.8082305,2024-03-24,2024-03-26,2024-03-24,2024-03-26
KEN,2024,Disaster,Flood,189,-1.26598,36.91695,2024-03-24,2024-03-25,2024-03-24,2024-03-25
PNG,2024,Disaster,Earthquake,6450,-4.09053,143.077377,2024-03-24,2024-03-24,2024-03-24,2024-03-25
URY,2024,Disaster,Flood,903,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-24,2024-03-24
IDN,2024,Disaster,Flood,189,-6.83767,107.516502,2024-03-24,2024-03-24,2024-03-24,2024-03-24
UKR,2024,Conflict,Conflict,2,51.237358,33.808262,2024-01-01,2024-12-31,2024-03-24,2024-03-24
UKR,2024,Conflict,Conflict,14865,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-24,2024-03-24
URY,2024,Disaster,Flood,1338,-32.958099,-56.053799,2024-03-14,2024-04-05,2024-03-24,2024-03-24
URY,2024,Disaster,Flood,9,-33.976299,-54.005219,2024-03-14,2024-04-05,2024-03-24,2024-03-24
IDN,2024,Disaster,Flood,219,-6.5963,106.797241,2024-03-24,2024-03-24,2024-03-24,2024-03-24
RUS,2024,Conflict,Conflict,540,51.9659005,43.8606335,2024-01-01,2024-01-31,2024-03-24,2024-03-24
COD,2024,Disaster,Flood,9851,-1.41211,29.37661,2024-03-24,2024-03-24,2024-03-24,2024-03-24
RUS,2024,Conflict,Conflict,150,48.947916,42.596304,2024-01-01,2024-01-31,2024-03-24,2024-03-24
AUS,2024,Disaster,Wildfire,8,-32.8022,116.102623,2024-03-23,2024-03-23,2024-03-23,2024-03-25
UKR,2024,Conflict,Conflict,7,47.85334,35.186378,2024-01-01,2024-12-31,2024-03-23,2024-03-24
USA,2024,Disaster,Wildfire,12,38.852692,-78.5868,2024-03-20,2024-03-21,2024-03-23,2024-03-23
IDN,2024,Disaster,Flood,100,0.74509,99.218788,2024-03-23,2024-03-23,2024-03-23,2024-03-23
UKR,2024,Conflict,Conflict,54,51.237358,33.808262,2024-01-01,2024-12-31,2024-03-23,2024-03-23
UKR,2024,Conflict,Conflict,5,50.48045,35.403271,2024-01-01,2024-12-31,2024-03-23,2024-03-23
IND,2024,Disaster,Storm,105,23.734249,91.55629,2024-03-23,2024-03-23,2024-03-23,2024-03-23
UKR,2024,Conflict,Conflict,1161,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-23,2024-03-23
URY,2024,Disaster,Flood,148,-33.764019,-55.864201,2024-03-14,2024-04-05,2024-03-23,2024-03-23
URY,2024,Disaster,Flood,580,-32.958099,-56.053799,2024-03-14,2024-04-05,2024-03-23,2024-03-23
URY,2024,Disaster,Flood,221,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-23,2024-03-23
MDG,2024,Disaster,Storm,661,-24.062469,46.261768,2024-03-23,2024-03-23,2024-03-23,2024-03-23
MDG,2024,Disaster,Storm,761,-18.976959,48.874592,2024-03-23,2024-03-23,2024-03-23,2024-03-23
UZB,2024,Disaster,Flood,360,37.829319,67.594963,2024-03-22,2024-03-22,2024-03-22,2024-03-22
CUB,2024,Disaster,Storm,910,23.1353,-82.358963,2024-03-22,2024-03-25,2024-03-22,2024-03-22
URY,2024,Disaster,Flood,12,-32.34016,-54.26894,2024-03-14,2024-04-05,2024-03-22,2024-03-22
URY,2024,Disaster,Flood,56,-32.048489,-55.510132,2024-03-14,2024-04-05,2024-03-22,2024-03-22
IDN,2024,Disaster,Flood,100,1.99806,99.064774,2024-03-22,2024-03-22,2024-03-22,2024-03-22
VNM,2024,Disaster,Storm,5,21.300461,104.138763,2024-03-22,2024-03-22,2024-03-22,2024-03-22
UKR,2024,Conflict,Conflict,2,52.119431,32.6185,2024-01-01,2024-12-31,2024-03-22,2024-03-22
URY,2024,Disaster,Flood,93,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-22,2024-03-22
URY,2024,Disaster,Flood,24,-34.307781,-56.756962,2024-03-14,2024-04-05,2024-03-22,2024-03-22
URY,2024,Disaster,Flood,2,-31.4716,-55.193069,2024-03-14,2024-04-05,2024-03-22,2024-03-22
IDN,2024,Disaster,Earthquake,1173,-7.15716,112.65596,2024-03-22,2024-03-22,2024-03-22,2024-03-22
IDN,2024,Disaster,Earthquake,4,-6.90175,112.062759,2024-03-22,2024-03-22,2024-03-22,2024-03-22
COL,2024,Conflict,Conflict,1365,5.6673,-77.078957,2024-03-22,2024-03-22,2024-03-22,2024-03-22
UKR,2024,Conflict,Conflict,769,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-22,2024-03-22
URY,2024,Disaster,Flood,98,-32.958099,-56.053799,2024-03-14,2024-04-05,2024-03-22,2024-03-22
HTI,2024,Conflict,Conflict,16427,18.485371,-72.37545,2024-02-29,2024-02-29,2024-03-21,2024-03-27
URY,2024,Disaster,Flood,739,-34.12035,-57.602718,2024-03-14,2024-04-05,2024-03-21,2024-03-21
URY,2024,Disaster,Flood,1098,-34.307781,-56.756962,2024-03-14,2024-04-05,2024-03-21,2024-03-21
URY,2024,Disaster,Flood,10,-31.4716,-55.193069,2024-03-14,2024-04-05,2024-03-21,2024-03-21
URY,2024,Disaster,Flood,4,-32.02388,-57.21505,2024-03-14,2024-04-05,2024-03-21,2024-03-21
UKR,2024,Conflict,Conflict,79,50.402088,30.614679,2024-01-01,2024-12-31,2024-03-21,2024-03-21
UKR,2024,Conflict,Conflict,650,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-21,2024-03-21
TJK,2024,Disaster,Flood,50,37.35025,68.678833,2024-03-19,2024-03-23,2024-03-21,2024-03-21
TJK,2024,Disaster,Flood,120,39.787159,68.847649,2024-03-19,2024-03-23,2024-03-21,2024-03-21
URY,2024,Disaster,Flood,555,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-21,2024-03-21
URY,2024,Disaster,Flood,1917,-33.764019,-55.864201,2024-03-14,2024-04-05,2024-03-21,2024-03-21
URY,2024,Disaster,Flood,28,-32.34016,-54.26894,2024-03-14,2024-04-05,2024-03-21,2024-03-21
TJK,2024,Disaster,Flood,80,38.029819,68.635208,2024-03-19,2024-03-23,2024-03-21,2024-03-21
AUS,2024,Disaster,Storm,370,-14.259944999999998,133.573227,2024-03-17,2024-03-18,2024-03-20,2024-03-22
SYR,2024,Disaster,Flood,75,36.1385,36.61322,2024-03-20,2024-03-20,2024-03-20,2024-03-20
TJK,2024,Disaster,Mass Movement,33,38.629559,68.569351,2024-03-19,2024-03-23,2024-03-20,2024-03-20
UKR,2024,Conflict,Conflict,706,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-20,2024-03-20
USA,2024,Disaster,Wildfire,20,37.94128,-77.932968,2024-03-20,2024-03-21,2024-03-20,2024-03-20
PSE,2024,Conflict,Conflict,21,31.956129,35.47105,2024-03-11,2024-03-20,2024-03-20,2024-03-20
ARG,2024,Disaster,Flood,700,-37.149509,-60.13171,2024-03-19,2024-03-20,2024-03-20,2024-03-20
RUS,2024,Conflict,Conflict,805,51.9347805,41.1571255,2024-01-01,2024-01-31,2024-03-20,2024-03-20
RUS,2024,Conflict,Conflict,395,52.64136,38.088586,2024-01-01,2024-01-31,2024-03-20,2024-03-20
LBN,2024,Conflict,Conflict,50,33.37532,35.732731,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,12,34.554951,36.195099,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,240,33.213039,35.289219,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,32,33.45813,35.353119,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,49,33.257519,35.498131,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,20,33.475979,35.580002,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,16,34.13517,35.82201,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,765,33.399269,35.453529,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,21,33.909809,35.7225,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,25,34.36721,36.304939,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,45,33.173401,35.408821,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,250,33.890862,35.47794,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,3,33.772919,35.633511,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,20,34.138378,36.286228,2024-01-01,2024-12-31,2024-03-19,2024-03-26
LBN,2024,Conflict,Conflict,305,33.839352,35.648811,2024-01-01,2024-12-31,2024-03-19,2024-03-26
TON,2024,Disaster,Flood,11,-21.159449666666667,-175.20482866666669,2024-03-15,2024-03-18,2024-03-19,2024-03-24
TON,2024,Disaster,Flood,6,-21.170139,-175.235626,2024-03-15,2024-03-18,2024-03-19,2024-03-24
IRQ,2024,Disaster,Flood,950,36.85305,43.311588,2024-03-19,2024-03-22,2024-03-19,2024-03-22
IRQ,2024,Disaster,Flood,7440,36.6148355,43.738884,2024-03-19,2024-03-22,2024-03-19,2024-03-22
BFA,2024,Conflict,Conflict,677,12.66199,0.57019,2024-03-19,2024-03-19,2024-03-19,2024-03-20
ARG,2024,Disaster,Flood,300,-34.92067,-57.953899,2024-03-19,2024-03-20,2024-03-19,2024-03-20
CHE,2024,Disaster,Mass Movement,1,46.758869,7.48865,2024-03-16,2024-03-21,2024-03-19,2024-03-19
UKR,2024,Conflict,Conflict,729,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-19,2024-03-19
IRQ,2024,Disaster,Flood,78,36.85305,43.311588,2024-03-19,2024-03-22,2024-03-19,2024-03-19
UKR,2024,Conflict,Conflict,7,48.315048,35.52195,2024-01-01,2024-12-31,2024-03-19,2024-03-19
COL,2024,Conflict,Conflict,64,2.29003,-78.057373,2024-03-19,2024-03-19,2024-03-19,2024-03-19
IRQ,2024,Disaster,Flood,24,36.85305,43.311588,2024-03-19,2024-03-22,2024-03-19,2024-03-19
UKR,2024,Conflict,Conflict,7,47.444809,36.224838,2024-01-01,2024-12-31,2024-03-19,2024-03-19
COD,2024,Disaster,Storm,354,-1.43008,28.076401,2024-03-19,2024-03-19,2024-03-19,2024-03-19
MMR,2024,Conflict,Conflict,1400,26.020769,97.491928,2024-01-01,2024-12-31,2024-03-18,2024-03-25
BOL,2024,Disaster,Flood,1781,-16.28195,-64.128471,2024-03-15,2024-03-15,2024-03-18,2024-03-25
MMR,2024,Conflict,Conflict,1400,19.40822,94.100594,2024-01-01,2024-12-31,2024-03-18,2024-03-25
MMR,2024,Conflict,Conflict,9500,22.01824,93.503799,2024-01-01,2024-12-31,2024-03-18,2024-03-25
MMR,2024,Conflict,Conflict,1200,20.78562,97.532921,2024-01-01,2024-12-31,2024-03-18,2024-03-25
MMR,2024,Conflict,Conflict,1300,12.27192,98.489594,2024-01-01,2024-12-31,2024-03-18,2024-03-25
MMR,2024,Conflict,Conflict,1000,17.18631,97.749931,2024-01-01,2024-12-31,2024-03-18,2024-03-25
MMR,2024,Conflict,Conflict,700,18.159109,96.65007,2024-01-01,2024-12-31,2024-03-18,2024-03-25
MMR,2024,Conflict,Conflict,22800,24.47151,95.465286,2024-01-01,2024-12-31,2024-03-18,2024-03-25
NGA,2024,Conflict,Conflict,231,10.234505,7.670965000000001,2024-03-18,2024-03-24,2024-03-18,2024-03-24
NGA,2024,Conflict,Conflict,680,12.254795000000001,6.818125,2024-03-18,2024-03-24,2024-03-18,2024-03-24
NGA,2024,Conflict,Conflict,1032,9.86539,7.911835,2024-03-18,2024-03-24,2024-03-18,2024-03-24
IRN,2024,Disaster,Flood,171,33.194888181818186,50.459745636363635,2024-03-18,2024-03-20,2024-03-18,2024-03-20
ARG,2024,Disaster,Flood,300,-27.64723,-67.491608,2024-03-18,2024-03-20,2024-03-18,2024-03-19
COD,2024,Conflict,Conflict,10685,1.91525,30.503839,2024-03-05,2024-03-19,2024-03-18,2024-03-19
COD,2024,Conflict,Conflict,1368,-1.8144049999999998,28.937808,2024-03-01,2024-03-13,2024-03-18,2024-03-18
COD,2024,Conflict,Conflict,10626,-1.6910716666666668,29.00332633333333,2024-03-18,2024-03-18,2024-03-18,2024-03-18
AFG,2024,Conflict,Conflict,8,32.704342,69.253998,2024-03-18,2024-03-18,2024-03-18,2024-03-18
UKR,2024,Conflict,Conflict,3,47.92408,33.390541,2024-01-01,2024-12-31,2024-03-18,2024-03-18
AND,2024,Disaster,Mass Movement,5,42.483631,1.45668,2024-03-18,2024-03-18,2024-03-18,2024-03-18
SYR,2024,Disaster,Storm,5,36.51004,36.866871,2024-03-18,2024-03-18,2024-03-18,2024-03-18
UKR,2024,Conflict,Conflict,716,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-18,2024-03-18
URY,2024,Disaster,Flood,26,-33.764019,-55.864201,2024-03-14,2024-04-05,2024-03-18,2024-03-18
UKR,2024,Conflict,Conflict,3,49.800659,36.718071,2024-01-01,2024-12-31,2024-03-18,2024-03-18
SYR,2024,Disaster,Storm,5,36.21357,36.770432,2024-03-18,2024-03-18,2024-03-18,2024-03-18
AFG,2024,Conflict,Conflict,8,33.157478,69.500702,2024-03-18,2024-03-18,2024-03-18,2024-03-18
YEM,2024,Conflict,Conflict,6,13.404965,44.1139505,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,12,13.56325,44.030741,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,13.61292,43.8511505,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,15.19435,45.412904999999995,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,13.79697,44.6982,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,13.82471,44.700849500000004,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,14.198464999999999,43.372150500000004,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,13.99456,43.286877000000004,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,12,15.534545000000001,44.2026805,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,15.75619,44.935075499999996,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,16.18892,44.920835499999995,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,15.599499999999999,45.168375,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,13.42927,43.9976655,2024-03-01,2024-03-31,2024-03-17,2024-03-23
YEM,2024,Conflict,Conflict,6,13.51577,43.808521,2024-03-01,2024-03-31,2024-03-17,2024-03-23
AUS,2024,Disaster,Storm,100,-16.05945,136.305405,2024-03-17,2024-03-18,2024-03-17,2024-03-22
COD,2024,Conflict,Conflict,4000,-4.66872,28.73325433333333,2024-03-17,2024-03-19,2024-03-17,2024-03-19
NOR,2024,Disaster,Mass Movement,24,69.72789,18.67889,2024-03-17,2024-03-18,2024-03-17,2024-03-17
UKR,2024,Conflict,Conflict,872,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-17,2024-03-17
URY,2024,Disaster,Flood,81,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-17,2024-03-17
ZAF,2024,Disaster,Wildfire,400,-34.00528,18.57028,2024-03-17,2024-03-17,2024-03-17,2024-03-17
UKR,2024,Conflict,Conflict,59,51.237358,33.808262,2024-01-01,2024-12-31,2024-03-17,2024-03-17
IDN,2024,Disaster,Flood,116,-2.64906,140.812622,2024-03-17,2024-03-17,2024-03-17,2024-03-17
UKR,2024,Conflict,Conflict,7,47.14571,35.73764,2024-01-01,2024-12-31,2024-03-16,2024-03-17
FJI,2024,Disaster,Flood,230,-17.7771,177.442688,2024-03-16,2024-03-17,2024-03-16,2024-03-17
URY,2024,Disaster,Flood,64,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-16,2024-03-16
UKR,2024,Conflict,Conflict,1,47.375999,33.965092,2024-01-01,2024-12-31,2024-03-16,2024-03-16
NPL,2024,Disaster,Wildfire,17,27.132669,87.524582,2024-03-16,2024-03-16,2024-03-16,2024-03-16
IDN,2024,Disaster,Storm,19,-5.32628,123.538902,2024-03-16,2024-03-16,2024-03-16,2024-03-16
IDN,2024,Disaster,Flood,100,-3.06177,128.194977,2024-03-16,2024-03-16,2024-03-16,2024-03-16
IDN,2024,Disaster,Storm,31,-3.79326,119.65287,2024-03-16,2024-03-16,2024-03-16,2024-03-16
CHE,2024,Disaster,Mass Movement,2,46.758869,7.48865,2024-03-16,2024-03-21,2024-03-16,2024-03-16
URY,2024,Disaster,Flood,55,-33.764019,-55.864201,2024-03-14,2024-04-05,2024-03-16,2024-03-16
UKR,2024,Conflict,Conflict,1171,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-16,2024-03-16
NPL,2024,Disaster,Wildfire,4,27.149071,87.855049,2024-03-16,2024-03-16,2024-03-16,2024-03-16
URY,2024,Disaster,Flood,275,-34.307781,-56.756962,2024-03-14,2024-04-05,2024-03-16,2024-03-16
AGO,2024,Disaster,Storm,50,-9.13866,14.77345,2024-03-16,2024-03-16,2024-03-16,2024-03-16
HTI,2024,Conflict,Conflict,13600,18.485371,-72.37545,2024-02-29,2024-02-29,2024-03-15,2024-03-20
TON,2024,Disaster,Flood,6,-21.14765,-175.192154,2024-03-15,2024-03-18,2024-03-15,2024-03-19
TON,2024,Disaster,Flood,6,-21.148769,-175.2775115,2024-03-15,2024-03-18,2024-03-15,2024-03-18
CHN,2024,Disaster,Wildfire,4900,29.793779,100.975548,2024-03-15,2024-03-18,2024-03-15,2024-03-18
BOL,2024,Disaster,Flood,117,-16.28195,-64.128471,2024-03-15,2024-03-15,2024-03-15,2024-03-18
USA,2024,Disaster,Storm,33,37.823769,-84.729118,2024-03-15,2024-03-16,2024-03-15,2024-03-16
IDN,2024,Disaster,Storm,4,-6.5963,106.797241,2024-03-15,2024-03-15,2024-03-15,2024-03-15
ARG,2024,Disaster,Flood,130,-31.196171,-60.985828,2024-03-14,2024-03-15,2024-03-15,2024-03-15
IDN,2024,Disaster,Storm,2,-6.5963,106.797241,2024-03-15,2024-03-15,2024-03-15,2024-03-15
IDN,2024,Disaster,Storm,19,-7.87083,140.008163,2024-03-15,2024-03-15,2024-03-15,2024-03-15
UKR,2024,Conflict,Conflict,7,47.14571,35.73764,2024-01-01,2024-12-31,2024-03-15,2024-03-15
UKR,2024,Conflict,Conflict,10,50.336048,36.189041,2024-01-01,2024-12-31,2024-03-15,2024-03-15
UKR,2024,Conflict,Conflict,764,47.96067,37.834438,2024-01-01,2024-12-31,2024-03-15,2024-03-15
BOL,2024,Disaster,Flood,2886,-16.28195,-64.128471,2024-03-15,2024-03-15,2024-03-15,2024-03-15
BOL,2024,Disaster,Flood,75,-17.59181,-65.934181,2024-03-15,2024-03-15,2024-03-15,2024-03-15
NPL,2024,Disaster,Wildfire,8,27.610479,87.821373,2024-03-15,2024-03-15,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,8,-33.478081,-57.86021,2024-03-14,2024-04-05,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,8,-33.398548,-58.320999,2024-03-14,2024-04-05,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,22,-33.255119,-58.032539,2024-03-14,2024-04-05,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,7,-33.079021,-57.654758,2024-03-14,2024-04-05,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,304,-34.307781,-56.756962,2024-03-14,2024-04-05,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,223,-32.02388,-57.21505,2024-03-14,2024-04-05,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,112,-33.764019,-55.864201,2024-03-14,2024-04-05,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,638,-34.12035,-57.602718,2024-03-14,2024-04-05,2024-03-15,2024-03-15
COL,2024,Conflict,Conflict,120,1.14763,-78.093498,2024-03-15,2024-03-15,2024-03-15,2024-03-15
RUS,2024,Conflict,Conflict,400,50.53231,35.65839,2024-01-01,2024-01-31,2024-03-15,2024-03-15
URY,2024,Disaster,Flood,251,-34.543308,-55.97411,2024-03-14,2024-04-05,2024-03-14,2024-03-29
NGA,2024,Conflict,Conflict,5000,5.32425,5.902395,2024-03-14,2024-03-14,2024-03-14,2024-03-28
SDN,2024,Conflict,Conflict,6180,11.75228,28.204599,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,390,14.41693,29.46837,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,3221,12.5,32.5,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,2590,15.84944,25.504379,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,357,13.0,33.5,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,6963,15.93796,33.13726,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,48451,14.66715,33.222359,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,1870,11.22641,30.913931,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,425,13.51222,22.690571,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,9034,14.66715,33.222359,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,10,12.5,32.5,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,850,11.75228,28.204599,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,1904,11.22641,30.913931,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,1170,11.40799,24.704559,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,25136,13.0,33.5,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,122,14.41693,29.46837,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,1860,15.84944,25.504379,2024-01-01,2024-12-31,2024-03-14,2024-03-21
SDN,2024,Conflict,Conflict,150,11.26541,26.43845,2024-01-01,2024-12-31,2024-03-14,2024-03-21
