Country,Year,Sex,Age,Value
CAN,2005,female,45-49,64330.3
CAN,2005,female,50-54,54005.2
CAN,2005,female,55-59,42356.8
CAN,2005,female,60-64,36884.6
CAN,2005,female,65-69,27448.1
CAN,2005,female,70-74,24225.7
CAN,2005,female,75+,40436.8
CAN,2005,male,0-4,6757.9
CAN,2005,male,5-9,13584.9
CAN,2005,male,10-14,19488.8
CAN,2005,male, 15-19,28004.5
CAN,2005,male,20-24,37500.3
CAN,2005,male,25-29,49639.3
CAN,2005,male,30-34,51572.4
CAN,2005,male,35-39,49825.2
CAN,2005,male,40-44,43416.0
CAN,2005,male,45-49,38455.4
CAN,2005,male,50-54,30713.9
CAN,2005,male,55-59,23479.3
CAN,2005,male,60-64,18886.2
CAN,2005,male,65-69,13689.1
CAN,2005,male,70-74,10913.4
CAN,2005,male,75+,16655.4
CAN,2005,total,0-4,14946.7
CAN,2005,total,5-9,33191.3
CAN,2005,total,10-14,48521.8
CAN,2005,total, 15-19,69924.1
CAN,2005,total,20-24,90923.8
CAN,2005,total,25-29,123444.8
CAN,2005,total,30-34,130351.7
CAN,2005,total,35-39,128155.9
CAN,2005,total,40-44,113284.1
CAN,2005,total,45-49,102761.9
CAN,2005,total,50-54,83912.2
CAN,2005,total,55-59,64470.9
CAN,2005,total,60-64,54158.7
CAN,2005,total,65-69,39520.9
CAN,2005,total,70-74,33400.8
CAN,2005,total,75+,54186.6
CAN,2010,female,0-4,8465.5
CAN,2010,female,5-9,19278.0
CAN,2010,female,10-14,27117.8
CAN,2010,female, 15-19,37863.2
CAN,2010,female,20-24,50177.1
CAN,2010,female,25-29,71707.1
CAN,2010,female,30-34,77286.7
CAN,2010,female,35-39,77038.1
CAN,2010,female,40-44,76895.0
CAN,2010,female,45-49,71615.5
CAN,2010,female,50-54,62105.3
CAN,2010,female,55-59,51955.0
CAN,2010,female,60-64,45595.7
CAN,2010,female,65-69,32054.1
CAN,2010,female,70-74,28280.3
CAN,2010,female,75+,47644.6
CAN,2010,male,0-4,8194.4
CAN,2010,male,5-9,14665.7
CAN,2010,male,10-14,19386.1
CAN,2010,male, 15-19,26702.8
CAN,2010,male,20-24,36838.7
CAN,2010,male,25-29,50778.0
CAN,2010,male,30-34,52628.1
CAN,2010,male,35-39,50765.6
CAN,2010,male,40-44,48183.6
CAN,2010,male,45-49,42360.9
CAN,2010,male,50-54,35004.5
CAN,2010,male,55-59,27498.9
CAN,2010,male,60-64,22626.4
CAN,2010,male,65-69,15527.8
CAN,2010,male,70-74,12412.2
CAN,2010,male,75+,19404.3
CAN,2010,total,0-4,16112.3
CAN,2010,total,5-9,33707.4
CAN,2010,total,10-14,47044.9
CAN,2010,total, 15-19,66324.4
CAN,2010,total,20-24,89361.1
CAN,2010,total,25-29,124885.2
CAN,2010,total,30-34,131593.0
CAN,2010,total,35-39,128993.5
CAN,2010,total,40-44,125960.1
CAN,2010,total,45-49,114368.9
CAN,2010,total,50-54,96537.2
CAN,2010,total,55-59,78235.0
CAN,2010,total,60-64,66491.9
CAN,2010,total,65-69,45837.3
CAN,2010,total,70-74,38777.1
CAN,2010,total,75+,63827.9
CAN,2015,female,0-4,8440.3
CAN,2015,female,5-9,12597.3
CAN,2015,female,10-14,18574.1
CAN,2015,female, 15-19,29826.4
CAN,2015,female,20-24,44411.7
CAN,2015,female,25-29,60217.9
CAN,2015,female,30-34,74238.3
CAN,2015,female,35-39,80118.3
CAN,2015,female,40-44,81098.9
CAN,2015,female,45-49,74936.9
CAN,2015,female,50-54,67350.4
CAN,2015,female,55-59,57990.3
CAN,2015,female,60-64,49521.9
CAN,2015,female,65-69,39964.8
CAN,2015,female,70-74,29442.7
CAN,2015,female,75+,55658.9
CAN,2015,male,0-4,8077.9
CAN,2015,male,5-9,11184.8
CAN,2015,male,10-14,14291.3
CAN,2015,male, 15-19,20695.8
CAN,2015,male,20-24,32476.7
CAN,2015,male,25-29,41939.1
CAN,2015,male,30-34,48976.6
CAN,2015,male,35-39,50638.4
CAN,2015,male,40-44,49419.2
CAN,2015,male,45-49,44648.7
CAN,2015,male,50-54,39680.6
CAN,2015,male,55-59,32920.3
CAN,2015,male,60-64,26313.4
CAN,2015,male,65-69,20472.1
CAN,2015,male,70-74,14540.6
CAN,2015,male,75+,22887.4
CAN,2015,total,0-4,16101.5
CAN,2015,total,5-9,23388.3
CAN,2015,total,10-14,32432.0
CAN,2015,total, 15-19,50837.2
CAN,2015,total,20-24,78164.6
CAN,2015,total,25-29,103388.4
CAN,2015,total,30-34,124550.5
CAN,2015,total,35-39,131718.2
CAN,2015,total,40-44,131254.7
CAN,2015,total,45-49,120277.6
CAN,2015,total,50-54,107703.1
CAN,2015,total,55-59,91134.0
CAN,2015,total,60-64,75332.5
CAN,2015,total,65-69,59532.8
CAN,2015,total,70-74,42905.3
CAN,2015,total,75+,74831.2
CAN,2020,female,0-4,8698.2
CAN,2020,female,5-9,12882.6
CAN,2020,female,10-14,19066.2
CAN,2020,female, 15-19,30590.7
CAN,2020,female,20-24,45894.7
CAN,2020,female,25-29,61508.9
CAN,2020,female,30-34,74573.2
CAN,2020,female,35-39,81286.5
CAN,2020,female,40-44,81795.6
CAN,2020,female,45-49,75601.0
CAN,2020,female,50-54,67680.2
CAN,2020,female,55-59,58356.9
CAN,2020,female,60-64,49909.0
CAN,2020,female,65-69,39968.5
CAN,2020,female,70-74,29661.9
CAN,2020,female,75+,55816.9
CAN,2020,male,0-4,9040.8
CAN,2020,male,5-9,11981.2
CAN,2020,male,10-14,15024.9
CAN,2020,male, 15-19,22114.5
CAN,2020,male,20-24,35562.7
CAN,2020,male,25-29,45542.0
CAN,2020,male,30-34,51119.6
CAN,2020,male,35-39,52211.0
CAN,2020,male,40-44,50574.3
CAN,2020,male,45-49,46068.4
CAN,2020,male,50-54,40412.0
CAN,2020,male,55-59,33585.8
CAN,2020,male,60-64,27118.3
CAN,2020,male,65-69,20542.1
CAN,2020,male,70-74,14928.0
CAN,2020,male,75+,23212.4
CAN,2020,total,0-4,17171.8
CAN,2020,total,5-9,24401.0
CAN,2020,total,10-14,33687.3
CAN,2020,total, 15-19,53053.1
CAN,2020,total,20-24,82524.1
CAN,2020,total,25-29,107901.1
CAN,2020,total,30-34,126779.1
CAN,2020,total,35-39,134478.4
CAN,2020,total,40-44,133237.2
CAN,2020,total,45-49,122433.8
CAN,2020,total,50-54,108851.3
CAN,2020,total,55-59,92281.2
CAN,2020,total,60-64,76608.6
CAN,2020,total,65-69,59744.3
CAN,2020,total,70-74,43603.0
CAN,2020,total,75+,75573.6
CHA,1990,female,0-4,159.5
CHA,1990,female,5-9,270.4
CHA,1990,female,10-14,305.7
CHA,1990,female, 15-19,413.1
CHA,1990,female,20-24,768.5
CHA,1990,female,25-29,993.4
CHA,1990,female,30-34,1064.2
CHA,1990,female,35-39,1001.4
CHA,1990,female,40-44,918.7
CHA,1990,female,45-49,740.0
CHA,1990,female,50-54,708.6
CHA,1990,female,55-59,628.7
CHA,1990,female,60-64,626.4
CHA,1990,female,65-69,531.5
CHA,1990,female,70-74,343.2
CHA,1990,female,75+,497.8
CHA,1990,male,0-4,159.2
CHA,1990,male,5-9,272.7
CHA,1990,male,10-14,310.7
CHA,1990,male, 15-19,397.8
CHA,1990,male,20-24,619.4
CHA,1990,male,25-29,855.2
CHA,1990,male,30-34,954.4
CHA,1990,male,35-39,891.5
CHA,1990,male,40-44,752.3
CHA,1990,male,45-49,629.9
CHA,1990,male,50-54,679.6
CHA,1990,male,55-59,602.8
CHA,1990,male,60-64,538.2
CHA,1990,male,65-69,487.4
CHA,1990,male,70-74,295.7
CHA,1990,male,75+,308.3
CHA,1990,total,0-4,319.2
CHA,1990,total,5-9,544.1
CHA,1990,total,10-14,617.3
CHA,1990,total, 15-19,811.7
CHA,1990,total,20-24,1386.0
CHA,1990,total,25-29,1848.2
CHA,1990,total,30-34,2019.4
CHA,1990,total,35-39,1893.4
CHA,1990,total,40-44,1669.2
CHA,1990,total,45-49,1368.9
CHA,1990,total,50-54,1390.1
CHA,1990,total,55-59,1233.2
CHA,1990,total,60-64,1164.4
CHA,1990,total,65-69,1019.7
CHA,1990,total,70-74,638.6
CHA,1990,total,75+,802.6
CHA,1995,female,0-4,133.7
CHA,1995,female,5-9,156.5
CHA,1995,female,10-14,226.9
CHA,1995,female, 15-19,379.4
CHA,1995,female,20-24,729.8
CHA,1995,female,25-29,752.1
CHA,1995,female,30-34,877.1
CHA,1995,female,35-39,815.2
CHA,1995,female,40-44,790.4
CHA,1995,female,45-49,653.5
CHA,1995,female,50-54,490.3
CHA,1995,female,55-59,478.1
CHA,1995,female,60-64,447.5
CHA,1995,female,65-69,426.3
CHA,1995,female,70-74,363.9
CHA,1995,female,75+,428.2
CHA,1995,male,0-4,140.0
CHA,1995,male,5-9,166.5
CHA,1995,male,10-14,242.3
CHA,1995,male, 15-19,382.5
CHA,1995,male,20-24,614.8
CHA,1995,male,25-29,679.3
CHA,1995,male,30-34,825.9
CHA,1995,male,35-39,761.5
CHA,1995,male,40-44,678.9
CHA,1995,male,45-49,585.3
CHA,1995,male,50-54,496.6
CHA,1995,male,55-59,483.0
CHA,1995,male,60-64,404.2
CHA,1995,male,65-69,409.9
CHA,1995,male,70-74,327.8
CHA,1995,male,75+,278.5
CHA,1995,total,0-4,273.7
CHA,1995,total,5-9,322.8
CHA,1995,total,10-14,468.9
CHA,1995,total, 15-19,761.7
CHA,1995,total,20-24,1344.9
CHA,1995,total,25-29,1431.5
CHA,1995,total,30-34,1702.8
CHA,1995,total,35-39,1576.8
CHA,1995,total,40-44,1469.1
CHA,1995,total,45-49,1238.4
CHA,1995,total,50-54,986.3
CHA,1995,total,55-59,960.7
CHA,1995,total,60-64,851.6
CHA,1995,total,65-69,836.5
CHA,1995,total,70-74,692.0
CHA,1995,total,75+,708.4
CHA,2000,female,0-4,99.3
CHA,2000,female,5-9,155.3
CHA,2000,female,10-14,192.8
CHA,2000,female, 15-19,276.6
CHA,2000,female,20-24,517.6
CHA,2000,female,25-29,668.2
CHA,2000,female,30-34,652.6
CHA,2000,female,35-39,614.6
CHA,2000,female,40-44,596.3
CHA,2000,female,45-49,538.0
CHA,2000,female,50-54,474.8
CHA,2000,female,55-59,367.9
CHA,2000,female,60-64,346.8
CHA,2000,female,65-69,297.4
CHA,2000,female,70-74,276.7
CHA,2000,female,75+,433.8
CHA,2000,male,0-4,112.4
CHA,2000,male,5-9,176.4
CHA,2000,male,10-14,222.5
CHA,2000,male, 15-19,309.9
CHA,2000,male,20-24,473.4
CHA,2000,male,25-29,615.5
CHA,2000,male,30-34,645.4
CHA,2000,male,35-39,623.5
CHA,2000,male,40-44,604.6
CHA,2000,male,45-49,529.5
CHA,2000,male,50-54,435.0
CHA,2000,male,55-59,350.6
CHA,2000,male,60-64,356.7
CHA,2000,male,65-69,298.1
CHA,2000,male,70-74,233.6
CHA,2000,male,75+,328.8
CHA,2000,total,0-4,211.1
CHA,2000,total,5-9,330.5
CHA,2000,total,10-14,413.8
CHA,2000,total, 15-19,584.8
CHA,2000,total,20-24,991.9
CHA,2000,total,25-29,1284.8
CHA,2000,total,30-34,1297.5
CHA,2000,total,35-39,1236.9
CHA,2000,total,40-44,1199.9
CHA,2000,total,45-49,1066.8
CHA,2000,total,50-54,910.1
CHA,2000,total,55-59,718.2
CHA,2000,total,60-64,703.2
CHA,2000,total,65-69,595.6
CHA,2000,total,70-74,512.1
CHA,2000,total,75+,767.8
CHA,2005,female,0-4,117.9
CHA,2005,female,5-9,138.1
CHA,2005,female,10-14,176.8
CHA,2005,female, 15-19,334.2
CHA,2005,female,20-24,868.8
CHA,2005,female,25-29,974.8
CHA,2005,female,30-34,906.6
CHA,2005,female,35-39,713.9
CHA,2005,female,40-44,629.6
CHA,2005,female,45-49,569.2
CHA,2005,female,50-54,497.3
CHA,2005,female,55-59,405.3
CHA,2005,female,60-64,306.0
CHA,2005,female,65-69,315.4
CHA,2005,female,70-74,268.5
CHA,2005,female,75+,425.7
CHA,2005,male,0-4,129.1
CHA,2005,male,5-9,152.8
CHA,2005,male,10-14,198.5
CHA,2005,male, 15-19,361.8
CHA,2005,male,20-24,766.0
CHA,2005,male,25-29,866.7
CHA,2005,male,30-34,864.8
CHA,2005,male,35-39,700.3
CHA,2005,male,40-44,618.4
CHA,2005,male,45-49,543.0
CHA,2005,male,50-54,442.3
CHA,2005,male,55-59,374.1
CHA,2005,male,60-64,306.0
CHA,2005,male,65-69,306.7
CHA,2005,male,70-74,221.0
CHA,2005,male,75+,315.6
CHA,2005,total,0-4,246.8
CHA,2005,total,5-9,290.3
CHA,2005,total,10-14,374.6
CHA,2005,total, 15-19,695.4
CHA,2005,total,20-24,1635.5
CHA,2005,total,25-29,1842.2
CHA,2005,total,30-34,1771.5
CHA,2005,total,35-39,1413.8
CHA,2005,total,40-44,1247.6
CHA,2005,total,45-49,1111.5
CHA,2005,total,50-54,939.1
CHA,2005,total,55-59,778.9
CHA,2005,total,60-64,612.1
CHA,2005,total,65-69,622.0
CHA,2005,total,70-74,490.2
CHA,2005,total,75+,743.6
CHA,2010,female,0-4,115.3
CHA,2010,female,5-9,215.2
CHA,2010,female,10-14,265.3
CHA,2010,female, 15-19,342.9
CHA,2010,female,20-24,629.3
CHA,2010,female,25-29,1030.5
CHA,2010,female,30-34,993.2
CHA,2010,female,35-39,799.0
CHA,2010,female,40-44,687.1
CHA,2010,female,45-49,598.6
CHA,2010,female,50-54,502.6
CHA,2010,female,55-59,421.1
CHA,2010,female,60-64,338.4
CHA,2010,female,65-69,274.5
CHA,2010,female,70-74,248.5
CHA,2010,female,75+,493.5
CHA,2010,male,0-4,116.6
CHA,2010,male,5-9,222.7
CHA,2010,male,10-14,273.3
CHA,2010,male, 15-19,336.7
CHA,2010,male,20-24,663.2
CHA,2010,male,25-29,967.4
CHA,2010,male,30-34,1009.5
CHA,2010,male,35-39,840.6
CHA,2010,male,40-44,730.8
CHA,2010,male,45-49,577.9
CHA,2010,male,50-54,498.1
CHA,2010,male,55-59,378.6
CHA,2010,male,60-64,281.3
CHA,2010,male,65-69,261.4
CHA,2010,male,70-74,233.8
CHA,2010,male,75+,352.2
CHA,2010,total,0-4,231.8
CHA,2010,total,5-9,437.6
CHA,2010,total,10-14,538.2
CHA,2010,total, 15-19,679.2
CHA,2010,total,20-24,1292.0
CHA,2010,total,25-29,1998.3
CHA,2010,total,30-34,2002.3
CHA,2010,total,35-39,1638.8
CHA,2010,total,40-44,1417.1
CHA,2010,total,45-49,1176.1
CHA,2010,total,50-54,1000.1
CHA,2010,total,55-59,799.6
CHA,2010,total,60-64,620.2
CHA,2010,total,65-69,536.2
CHA,2010,total,70-74,483.0
CHA,2010,total,75+,848.6
CHA,2015,female,0-4,106.4
CHA,2015,female,5-9,213.1
CHA,2015,female,10-14,248.1
CHA,2015,female, 15-19,336.2
CHA,2015,female,20-24,569.2
CHA,2015,female,25-29,929.7
CHA,2015,female,30-34,1115.1
CHA,2015,female,35-39,961.5
CHA,2015,female,40-44,772.9
CHA,2015,female,45-49,614.6
CHA,2015,female,50-54,525.5
CHA,2015,female,55-59,455.2
CHA,2015,female,60-64,341.7
CHA,2015,female,65-69,272.1
CHA,2015,female,70-74,244.7
CHA,2015,female,75+,471.0
CHA,2015,male,0-4,114.2
CHA,2015,male,5-9,241.3
CHA,2015,male,10-14,297.9
CHA,2015,male, 15-19,360.7
CHA,2015,male,20-24,599.2
CHA,2015,male,25-29,871.3
CHA,2015,male,30-34,1070.7
CHA,2015,male,35-39,1063.0
CHA,2015,male,40-44,847.7
CHA,2015,male,45-49,649.6
CHA,2015,male,50-54,559.6
CHA,2015,male,55-59,449.7
CHA,2015,male,60-64,310.2
CHA,2015,male,65-69,244.7
CHA,2015,male,70-74,223.3
CHA,2015,male,75+,388.9
CHA,2015,total,0-4,220.3
CHA,2015,total,5-9,453.2
CHA,2015,total,10-14,543.8
CHA,2015,total, 15-19,695.8
CHA,2015,total,20-24,1167.2
CHA,2015,total,25-29,1804.3
CHA,2015,total,30-34,2188.7
CHA,2015,total,35-39,2020.5
CHA,2015,total,40-44,1617.7
CHA,2015,total,45-49,1262.7
CHA,2015,total,50-54,1083.6
CHA,2015,total,55-59,905.4
CHA,2015,total,60-64,653.5
CHA,2015,total,65-69,518.2
CHA,2015,total,70-74,469.1
CHA,2015,total,75+,865.0
CHA,2020,female,0-4,87.6
CHA,2020,female,5-9,206.1
CHA,2020,female,10-14,274.3
CHA,2020,female, 15-19,331.7
CHA,2020,female,20-24,537.2
CHA,2020,female,25-29,796.2
CHA,2020,female,30-34,1006.5
CHA,2020,female,35-39,1061.7
CHA,2020,female,40-44,881.3
CHA,2020,female,45-49,699.2
CHA,2020,female,50-54,564.8
CHA,2020,female,55-59,483.5
CHA,2020,female,60-64,373.4
CHA,2020,female,65-69,292.8
CHA,2020,female,70-74,237.3
CHA,2020,female,75+,488.2
CHA,2020,male,0-4,116.1
CHA,2020,male,5-9,251.4
CHA,2020,male,10-14,313.4
CHA,2020,male, 15-19,399.3
CHA,2020,male,20-24,582.1
CHA,2020,male,25-29,809.8
CHA,2020,male,30-34,1082.4
CHA,2020,male,35-39,1097.8
CHA,2020,male,40-44,961.9
CHA,2020,male,45-49,795.7
CHA,2020,male,50-54,605.6
CHA,2020,male,55-59,500.4
CHA,2020,male,60-64,395.8
CHA,2020,male,65-69,284.9
CHA,2020,male,70-74,224.7
CHA,2020,male,75+,414.8
CHA,2020,total,0-4,202.0
CHA,2020,total,5-9,455.2
CHA,2020,total,10-14,586.0
CHA,2020,total, 15-19,727.5
CHA,2020,total,20-24,1118.2
CHA,2020,total,25-29,1608.3
CHA,2020,total,30-34,2087.8
CHA,2020,total,35-39,2161.4
CHA,2020,total,40-44,1841.3
CHA,2020,total,45-49,1491.0
CHA,2020,total,50-54,1169.9
CHA,2020,total,55-59,985.0
CHA,2020,total,60-64,769.3
CHA,2020,total,65-69,579.7
CHA,2020,total,70-74,464.0
CHA,2020,total,75+,911.6
CHE,1990,female,0-4,6498.4
CHE,1990,female,5-9,8260.9
CHE,1990,female,10-14,10631.9
CHE,1990,female, 15-19,14374.1
CHE,1990,female,20-24,18260.2
CHE,1990,female,25-29,20026.7
CHE,1990,female,30-34,17819.9
CHE,1990,female,35-39,15186.3
CHE,1990,female,40-44,12740.2
CHE,1990,female,45-49,10529.3
CHE,1990,female,50-54,8840.2
CHE,1990,female,55-59,7438.3
CHE,1990,female,60-64,7187.8
CHE,1990,female,65-69,6521.5
CHE,1990,female,70-74,5629.7
CHE,1990,female,75+,10434.6
CHE,1990,male,0-4,6350.7
CHE,1990,male,5-9,7963.5
CHE,1990,male,10-14,9749.6
CHE,1990,male, 15-19,12384.0
CHE,1990,male,20-24,14492.2
CHE,1990,male,25-29,15256.4
CHE,1990,male,30-34,13547.2
CHE,1990,male,35-39,12447.4
CHE,1990,male,40-44,11429.0
CHE,1990,male,45-49,10117.3
CHE,1990,male,50-54,8148.5
CHE,1990,male,55-59,5875.3
CHE,1990,male,60-64,4828.1
CHE,1990,male,65-69,4302.3
CHE,1990,male,70-74,3203.8
CHE,1990,male,75+,5104.7
CHE,1990,total,0-4,12959.4
CHE,1990,total,5-9,16355.0
CHE,1990,total,10-14,20558.5
CHE,1990,total, 15-19,27023.8
CHE,1990,total,20-24,33118.9
CHE,1990,total,25-29,35613.3
CHE,1990,total,30-34,31494.5
CHE,1990,total,35-39,27581.9
CHE,1990,total,40-44,24054.3
CHE,1990,total,45-49,20546.7
CHE,1990,total,50-54,16948.3
CHE,1990,total,55-59,13271.9
CHE,1990,total,60-64,11841.2
CHE,1990,total,65-69,10728.3
CHE,1990,total,70-74,8638.3
CHE,1990,total,75+,14845.8
CHE,1995,female,0-4,6580.6
CHE,1995,female,5-9,8177.5
CHE,1995,female,10-14,9674.6
CHE,1995,female, 15-19,11811.5
CHE,1995,female,20-24,16727.1
CHE,1995,female,25-29,20787.7
CHE,1995,female,30-34,21061.3
CHE,1995,female,35-39,18768.7
CHE,1995,female,40-44,15367.7
CHE,1995,female,45-49,12524.0
CHE,1995,female,50-54,9974.9
CHE,1995,female,55-59,7767.9
CHE,1995,female,60-64,6639.0
CHE,1995,female,65-69,5772.1
CHE,1995,female,70-74,5241.3
CHE,1995,female,75+,9553.1
CHE,1995,male,0-4,6098.7
CHE,1995,male,5-9,7618.3
CHE,1995,male,10-14,8738.0
CHE,1995,male, 15-19,10106.2
CHE,1995,male,20-24,13529.7
CHE,1995,male,25-29,16311.7
CHE,1995,male,30-34,16622.8
CHE,1995,male,35-39,15705.3
CHE,1995,male,40-44,13549.7
CHE,1995,male,45-49,11686.3
CHE,1995,male,50-54,9058.5
CHE,1995,male,55-59,6441.2
CHE,1995,male,60-64,5045.6
CHE,1995,male,65-69,4309.3
CHE,1995,male,70-74,3259.7
CHE,1995,male,75+,4739.2
CHE,1995,total,0-4,12761.1
CHE,1995,total,5-9,15907.5
CHE,1995,total,10-14,18531.1
CHE,1995,total, 15-19,22014.9
CHE,1995,total,20-24,30293.4
CHE,1995,total,25-29,37060.1
CHE,1995,total,30-34,37671.8
CHE,1995,total,35-39,34553.2
CHE,1995,total,40-44,29023.0
CHE,1995,total,45-49,24329.1
CHE,1995,total,50-54,19106.4
CHE,1995,total,55-59,14245.6
CHE,1995,total,60-64,11621.0
CHE,1995,total,65-69,10046.7
CHE,1995,total,70-74,8361.4
CHE,1995,total,75+,13722.9
CHE,2000,female,0-4,4884.4
CHE,2000,female,5-9,6715.4
CHE,2000,female,10-14,8281.2
CHE,2000,female, 15-19,9517.8
CHE,2000,female,20-24,14714.5
CHE,2000,female,25-29,20340.3
CHE,2000,female,30-34,22918.1
CHE,2000,female,35-39,22580.8
CHE,2000,female,40-44,19733.9
CHE,2000,female,45-49,16913.9
CHE,2000,female,50-54,13619.8
CHE,2000,female,55-59,10852.1
CHE,2000,female,60-64,8909.4
CHE,2000,female,65-69,6169.4
CHE,2000,female,70-74,5326.2
CHE,2000,female,75+,9598.6
CHE,2000,male,0-4,4576.7
CHE,2000,male,5-9,6200.4
CHE,2000,male,10-14,7504.7
CHE,2000,male, 15-19,8468.9
CHE,2000,male,20-24,13055.9
CHE,2000,male,25-29,18095.6
CHE,2000,male,30-34,20046.0
CHE,2000,male,35-39,19382.0
CHE,2000,male,40-44,16041.5
CHE,2000,male,45-49,13557.2
CHE,2000,male,50-54,11212.3
CHE,2000,male,55-59,9249.2
CHE,2000,male,60-64,7583.3
CHE,2000,male,65-69,5040.0
CHE,2000,male,70-74,3855.8
CHE,2000,male,75+,5496.5
CHE,2000,total,0-4,9512.0
CHE,2000,total,5-9,12976.9
CHE,2000,total,10-14,15851.0
CHE,2000,total, 15-19,18041.3
CHE,2000,total,20-24,27764.3
CHE,2000,total,25-29,38390.2
CHE,2000,total,30-34,42957.2
CHE,2000,total,35-39,41996.7
CHE,2000,total,40-44,35764.5
CHE,2000,total,45-49,30483.8
CHE,2000,total,50-54,24911.4
CHE,2000,total,55-59,20228.0
CHE,2000,total,60-64,16544.8
CHE,2000,total,65-69,11230.3
CHE,2000,total,70-74,9119.8
CHE,2000,total,75+,14669.7
CHE,2005,female,0-4,6769.5
CHE,2005,female,5-9,9144.4
CHE,2005,female,10-14,11481.0
CHE,2005,female, 15-19,13327.1
CHE,2005,female,20-24,18548.4
CHE,2005,female,25-29,25507.8
CHE,2005,female,30-34,29934.1
CHE,2005,female,35-39,29667.1
CHE,2005,female,40-44,27465.4
CHE,2005,female,45-49,23856.5
CHE,2005,female,50-54,19056.2
CHE,2005,female,55-59,14492.7
CHE,2005,female,60-64,11097.7
CHE,2005,female,65-69,8701.1
CHE,2005,female,70-74,6309.3
CHE,2005,female,75+,11443.8
CHE,2005,male,0-4,6827.1
CHE,2005,male,5-9,9073.0
CHE,2005,male,10-14,11160.5
CHE,2005,male, 15-19,12708.1
CHE,2005,male,20-24,15445.3
CHE,2005,male,25-29,20613.9
CHE,2005,male,30-34,25646.6
CHE,2005,male,35-39,26900.3
CHE,2005,male,40-44,24930.2
CHE,2005,male,45-49,21150.6
CHE,2005,male,50-54,16509.6
CHE,2005,male,55-59,13157.9
CHE,2005,male,60-64,10413.7
CHE,2005,male,65-69,8066.1
CHE,2005,male,70-74,5259.0
CHE,2005,male,75+,7624.9
CHE,2005,total,0-4,13612.0
CHE,2005,total,5-9,18239.8
CHE,2005,total,10-14,22679.9
CHE,2005,total, 15-19,26080.7
CHE,2005,total,20-24,33949.7
CHE,2005,total,25-29,46086.6
CHE,2005,total,30-34,55659.3
CHE,2005,total,35-39,56696.5
CHE,2005,total,40-44,52489.3
CHE,2005,total,45-49,45004.7
CHE,2005,total,50-54,35487.4
CHE,2005,total,55-59,27645.5
CHE,2005,total,60-64,21513.0
CHE,2005,total,65-69,16757.5
CHE,2005,total,70-74,11542.1
CHE,2005,total,75+,18844.9
CHE,2010,female,0-4,6949.2
CHE,2010,female,5-9,9054.1
CHE,2010,female,10-14,11671.4
CHE,2010,female, 15-19,15201.7
CHE,2010,female,20-24,23091.3
CHE,2010,female,25-29,32550.9
CHE,2010,female,30-34,37322.4
CHE,2010,female,35-39,38471.6
CHE,2010,female,40-44,36012.9
CHE,2010,female,45-49,30833.1
CHE,2010,female,50-54,25193.8
CHE,2010,female,55-59,19669.5
CHE,2010,female,60-64,14508.0
CHE,2010,female,65-69,11434.3
CHE,2010,female,70-74,7685.2
CHE,2010,female,75+,14635.8
CHE,2010,male,0-4,7761.2
CHE,2010,male,5-9,9443.7
CHE,2010,male,10-14,11512.2
CHE,2010,male, 15-19,15550.8
CHE,2010,male,20-24,21352.7
CHE,2010,male,25-29,29893.0
CHE,2010,male,30-34,34297.0
CHE,2010,male,35-39,34888.8
CHE,2010,male,40-44,31569.9
CHE,2010,male,45-49,26094.2
CHE,2010,male,50-54,19399.5
CHE,2010,male,55-59,14954.7
CHE,2010,male,60-64,11623.1
CHE,2010,male,65-69,9070.2
CHE,2010,male,70-74,5511.0
CHE,2010,male,75+,7178.2
CHE,2010,total,0-4,14733.8
CHE,2010,total,5-9,18536.2
CHE,2010,total,10-14,23274.3
CHE,2010,total, 15-19,30820.7
CHE,2010,total,20-24,44437.0
CHE,2010,total,25-29,62385.3
CHE,2010,total,30-34,71658.0
CHE,2010,total,35-39,73435.2
CHE,2010,total,40-44,67693.7
CHE,2010,total,45-49,56923.9
CHE,2010,total,50-54,44510.7
CHE,2010,total,55-59,34519.4
CHE,2010,total,60-64,26112.3
CHE,2010,total,65-69,20520.2
CHE,2010,total,70-74,13200.0
CHE,2010,total,75+,21624.2
CHE,2015,female,0-4,6896.8
CHE,2015,female,5-9,8025.3
CHE,2015,female,10-14,10125.1
CHE,2015,female, 15-19,13343.8
CHE,2015,female,20-24,17785.9
CHE,2015,female,25-29,27782.2
CHE,2015,female,30-34,35091.5
CHE,2015,female,35-39,38473.8
CHE,2015,female,40-44,39272.4
CHE,2015,female,45-49,36391.2
CHE,2015,female,50-54,30931.7
CHE,2015,female,55-59,24868.6
CHE,2015,female,60-64,18723.5
CHE,2015,female,65-69,13715.9
CHE,2015,female,70-74,10412.0
CHE,2015,female,75+,17057.4
CHE,2015,male,0-4,7752.6
CHE,2015,male,5-9,8668.0
CHE,2015,male,10-14,10198.3
CHE,2015,male, 15-19,13008.3
CHE,2015,male,20-24,17379.5
CHE,2015,male,25-29,24231.9
CHE,2015,male,30-34,31537.6
CHE,2015,male,35-39,34469.0
CHE,2015,male,40-44,34522.2
CHE,2015,male,45-49,30854.0
CHE,2015,male,50-54,25156.7
CHE,2015,male,55-59,18082.3
CHE,2015,male,60-64,13283.9
CHE,2015,male,65-69,10185.7
CHE,2015,male,70-74,7890.4
CHE,2015,male,75+,8737.6
CHE,2015,total,0-4,14691.7
